Brand,Year, Price ,Kms_Driven,Fuel_Type,Transmission,kms_Driven,fuel_tank_capacity
Fiat 500 Lounge,2008.0,,,Diesel,Manual,110000.0,
Renault Triber RXT BSIV,2019.0,,,Petrol,Manual,10300.0,
Tata New Safari 4X4 EX,2012.0,,,Diesel,Manual,142000.0,
Mahindra TUV 300 mHAWK100 T8,2017.0,,,Diesel,Manual,25000.0,
Mahindra TUV 300 mHAWK100 T8,2017.0,,,Diesel,Manual,60000.0,
Mahindra TUV 300 mHAWK100 T8,2017.0,,,Diesel,Manual,60000.0,
Tata Altroz XE,2020.0,,,Petrol,Manual,5000.0,
Maruti Wagon R ZXI 1.2,2019.0,,,Petrol,Manual,30000.0,
Hyundai Xcent 1.2 CRDi E,2017.0,,,Diesel,Manual,43000.0,
Hyundai Xcent 1.2 CRDi E,2017.0,,,Diesel,Manual,80000.0,
Hyundai Xcent 1.2 CRDi E,2017.0,,,Diesel,Manual,80000.0,
Maruti Alto Green LXi (CNG),2010.0,,,CNG,Manual,80251.0,
Hyundai i20 1.2 Era,2010.0,,,Petrol,Manual,34500.0,
Ford Ikon 1.4 ZXi,2000.0,,,Petrol,Manual,42743.0,
Maruti Zen VXi - BS III,2004.0,,,Petrol,Manual,80000.0,
Maruti Zen VXi - BS III,2004.0,,,Petrol,Manual,80000.0,
Maruti Zen VXi - BS III,2004.0,,,Petrol,Manual,110000.0,
Chevrolet Optra Magnum 2.0 LT,2012.0,,,Diesel,Manual,25000.0,
Chevrolet Optra Magnum 2.0 LT,2012.0,,,Diesel,Manual,25000.0,
Chevrolet Optra Magnum 2.0 LT,2011.0,,,Diesel,Manual,150000.0,
Maruti Ertiga VDI Limited Edition,2014.0,,,Diesel,Manual,80000.0,
Mahindra KUV 100 mFALCON G80 K2 Plus,2016.0,,,Petrol,Manual,21000.0,
Mitsubishi Montero 3.2 MT,2007.0,,,Diesel,Manual,180000.0,
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012.0,,,Diesel,Manual,70000.0,
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,,,Diesel,Manual,50000.0,
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,,,Diesel,Manual,50000.0,
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,,,Diesel,Manual,100000.0,
Hyundai i20 Magna Optional 1.4 CRDi,2012.0,,,Diesel,Manual,80000.0,
Ford Endeavour 4x2 XLT,2004.0,,,Diesel,Manual,120000.0,
Hyundai EON Sportz,2012.0,,,Petrol,Manual,55766.0,
Hyundai EON Sportz,2012.0,,,Petrol,Manual,80000.0,
Hyundai EON Sportz,2012.0,,,Petrol,Manual,55766.0,
Hyundai EON Sportz,2016.0,,,Petrol,Manual,30000.0,
Maruti Swift LXi BSIV,2008.0,,,Petrol,Manual,50000.0,
Maruti Swift LXi BSIV,2009.0,,,Petrol,Manual,83000.0,
Maruti Zen VX,2001.0,,,Petrol,Manual,86000.0,
Maruti Omni LPG STD BSIV,2006.0,,,LPG,Manual,135000.0,
Maruti Zen D PS,2003.0,,,Diesel,Manual,120000.0,
Maruti Zen D PS,2003.0,,,Diesel,Manual,110000.0,
Fiat Linea 1.3 Multijet Emotion,2015.0,,,Diesel,Manual,113600.0,
Ford Aspire Titanium Plus Diesel BSIV,2018.0,,,Diesel,Manual,20000.0,
Ford Aspire Titanium Plus Diesel BSIV,2019.0,,,Diesel,Manual,15000.0,
Ford Aspire Titanium Plus BSIV,2018.0,,,Petrol,Manual,14000.0,
Ford Aspire Titanium Plus BSIV,2015.0,,,Petrol,Manual,17100.0,
Ford Freestyle Titanium Plus Diesel BSIV,2018.0,,,Diesel,Manual,26000.0,
Ford Freestyle Titanium Plus Diesel BSIV,2019.0,,,Diesel,Manual,16000.0,
Honda Jazz 1.2 VX i VTEC,2016.0,,,Petrol,Manual,105429.0,
Honda Jazz 1.2 VX i VTEC,2018.0,,,Petrol,Manual,9700.0,
Chevrolet Aveo U-VA 1.2 LT,2008.0,,,Petrol,Manual,70000.0,
Tata Nexon 1.2 Revotron XZ Plus,2019.0,,,Petrol,Manual,8000.0,
Chevrolet Cruze LT,2012.0,,,Diesel,Manual,44500.0,
Chevrolet Cruze LT,2012.0,,,Diesel,Manual,90000.0,
Chevrolet Cruze LT,2011.0,,,Diesel,Manual,74000.0,
Tata Tigor 1.2 Revotron XZ Option,2019.0,,,Petrol,Manual,17000.0,
Tata Tigor 1.2 Revotron XZ Option,2017.0,,,Petrol,Manual,17563.0,
Tata Tigor 1.2 Revotron XZ Option,2018.0,,,Petrol,Manual,5000.0,
BMW X1 sDrive20d,2011.0,,,Diesel,Automatic,86000.0,
BMW X1 sDrive20d,2012.0,,,Diesel,Automatic,120000.0,
BMW X1 sDrive20d,2012.0,,,Diesel,Automatic,100000.0,
Hyundai Elite i20 Magna Plus Diesel,2019.0,,,Diesel,Manual,35000.0,
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,,,Petrol,Manual,19000.0,
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,,,Petrol,Manual,19000.0,
Fiat Grande Punto Active (Diesel),2009.0,,,Diesel,Manual,95000.0,
Fiat Grande Punto Active (Diesel),2009.0,,,Diesel,Manual,95000.0,
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013.0,,,Petrol,Manual,45839.0,
Tata Tiago 2019-2020 XZ,2019.0,,,Petrol,Manual,12000.0,
Maruti Swift ZXI,2013.0,,,Petrol,Manual,90000.0,
Maruti Swift ZXI,2014.0,,,Petrol,Manual,40000.0,
Volkswagen Polo 1.2 MPI Comfortline,2015.0,,,Petrol,Manual,58182.0,
Volkswagen Polo 1.2 MPI Comfortline,2016.0,,,Petrol,Manual,20000.0,
Ford Fiesta Diesel Trend,2012.0,,,Diesel,Manual,91245.0,
Honda City 1.5 E MT,2010.0,,,Petrol,Manual,50000.0,
Maruti Baleno Zeta 1.3,2018.0,,,Diesel,Manual,70000.0,
Maruti Baleno Zeta 1.3,2016.0,,,Diesel,Manual,72000.0,
Mahindra Jeep MM 550 XDB,2002.0,,,Diesel,Manual,50000.0,
Maruti Alto STD,2008.0,,,Petrol,Manual,100000.0,
Maruti Alto STD,2009.0,,,Petrol,Manual,70000.0,
Maruti Alto STD,2005.0,,,Petrol,Manual,50000.0,
Maruti Celerio VDi,2016.0,,,Diesel,Manual,90000.0,
Maruti Celerio VDi,2015.0,,,Diesel,Manual,70000.0,
Hyundai i20 Active 1.4 SX with AVN,2015.0,,,Diesel,Manual,30000.0,
Hyundai i20 1.4 CRDi Magna,2012.0,,,Diesel,Manual,160000.0,
Hyundai i20 1.4 CRDi Magna,2012.0,,,Diesel,Manual,70000.0,
Mahindra Xylo E4 8S,2010.0,,,Diesel,Manual,120000.0,
Ford Fiesta Petrol Trend,2012.0,,,Petrol,Manual,60000.0,
Hyundai Xcent 1.2 Kappa Base,2014.0,,,Petrol,Manual,60000.0,
Chevrolet Optra 1.6,2006.0,,,Petrol,Manual,79000.0,
Ford Ikon 1.6 ZXI NXt,2005.0,,,Petrol,Manual,25000.0,
Ford Ikon 1.3 Flair,2005.0,,,Petrol,Manual,4637.0,
Ford Ikon 1.3 Flair,2005.0,,,Petrol,Manual,80000.0,
Ford Ikon 1.3 Flair,2005.0,,,Petrol,Manual,4637.0,
Maruti Swift Dzire LDIX Limited Edition,2014.0,,,Diesel,Manual,100000.0,
Maruti Swift 1.3 DLX,2015.0,,,Diesel,Manual,40000.0,
Tata New Safari DICOR 2.2 VX 4x4,2012.0,,,Diesel,Manual,42655.0,
Renault KWID 1.0 RXL,2017.0,,,Petrol,Manual,43000.0,
Renault KWID 1.0 RXL,2018.0,,,Petrol,Manual,50852.0,
Toyota Innova 2.5 VX 8 STR BSIV,2012.0,,,Diesel,Manual,70000.0,
Fiat Punto 1.3 Active,2010.0,,,Diesel,Manual,80000.0,
Hyundai Xcent 1.2 VTVT E Plus,2018.0,,,Petrol,Manual,70000.0,
Audi Q5 2.0 TFSI Quattro,2010.0,,,Petrol,Automatic,110000.0,
Skoda Rapid 1.6 MPI Elegance,2012.0,,,Petrol,Manual,90000.0,
Maruti 800 Std BSIII,2003.0,,,Petrol,Manual,50000.0,
Toyota Innova 2.5 GX 7 STR,2012.0,,,Diesel,Manual,180000.0,
Mahindra Scorpio S5 BSIV,2020.0,,,Diesel,Manual,11000.0,
Renault KWID AMT,2017.0,,,Petrol,Automatic,40000.0,
Toyota Fortuner 4x2 Manual,2014.0,,,Diesel,Manual,50000.0,
Mahindra TUV 300 T6 Plus,2018.0,,,Diesel,Manual,20000.0,
Mahindra TUV 300 T6 Plus,2017.0,,,Diesel,Manual,120000.0,
Mahindra TUV 300 T6 Plus,2015.0,,,Diesel,Manual,110000.0,
Hyundai Elantra CRDi SX,2014.0,,,Diesel,Manual,30000.0,
Honda City 1.5 V AT Exclusive,2008.0,,,Petrol,Automatic,77000.0,
Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,,,Diesel,Automatic,120000.0,
Tata Indigo LX Dicor,2009.0,,,Diesel,Manual,50000.0,
Tata Indigo LX Dicor,2009.0,,,Diesel,Manual,50000.0,
Tata Indigo LX Dicor,2008.0,,,Diesel,Manual,100000.0,
Hyundai i20 1.2 Magna,2012.0,,,Petrol,Manual,44000.0,
Hyundai i20 1.2 Magna,2012.0,,,Petrol,Manual,44000.0,
Hyundai i20 1.2 Magna,2010.0,,,Petrol,Manual,96000.0,
Tata Tiago 1.2 Revotron XTA,2018.0,,,Petrol,Automatic,15000.0,
Ford Ecosport 1.5 Petrol Titanium Plus AT,2018.0,,,Petrol,Automatic,10000.0,
Maruti Ignis 1.2 Sigma BSIV,2019.0,,,Petrol,Manual,40000.0,
Maruti Ignis 1.2 Sigma BSIV,2019.0,,,Petrol,Manual,40000.0,
Tata Manza Aura Safire BS IV,2013.0,,,Petrol,Manual,60000.0,
Tata Manza Aura Safire BS IV,2013.0,,,Petrol,Manual,60000.0,
Tata Manza Aura Safire BS IV,2010.0,,,Petrol,Manual,60000.0,
Toyota Corolla Altis Diesel D4DJ,2012.0,,,Diesel,Manual,95000.0,
Hyundai Santro Magna CNG BSIV,2019.0,,,CNG,Manual,10000.0,
Fiat Linea Emotion,2010.0,,,Petrol,Manual,100000.0,
Maruti Zen Estilo LXI BS IV,2009.0,,,Petrol,Manual,65000.0,
Maruti Zen Estilo LXI BS IV,2009.0,,,Petrol,Manual,120000.0,
Maruti Zen Estilo LXI BS IV,2011.0,,,Petrol,Manual,70000.0,
Maruti Celerio X ZXI BSIV,2019.0,,,Petrol,Manual,13900.0,
Ford Figo 1.5D Trend MT,2016.0,,,Diesel,Manual,40000.0,
Ford Figo 1.5D Trend MT,2016.0,,,Diesel,Manual,45217.0,
Ford Figo 1.5D Trend MT,2017.0,,,Diesel,Manual,40000.0,
Honda Amaze E i-DTEC,2017.0,,,Diesel,Manual,80000.0,
Maruti Alto K10 LXI CNG Optional,2016.0,,,CNG,Manual,50000.0,
Hyundai Verna CRDi SX,2010.0,,,Diesel,Manual,120000.0,
Hyundai Verna CRDi SX,2010.0,,,Diesel,Manual,130000.0,
Hyundai Verna CRDi SX,2008.0,,,Diesel,Manual,146000.0,
Hyundai Verna CRDi SX,2007.0,,,Diesel,Manual,58000.0,
Maruti Swift DDiS VDI,2017.0,,,Diesel,Manual,120000.0,
Maruti Swift DDiS VDI,2015.0,,,Diesel,Manual,68308.0,
Skoda Rapid 1.6 TDI Ambition,2013.0,,,Diesel,Manual,120000.0,
Hyundai Sonata AT Leather,2006.0,,,Petrol,Automatic,80000.0,
Hyundai Sonata 2.4L AT,2006.0,,,Petrol,Automatic,80000.0,
Nissan X-Trail SLX MT,2010.0,,,Diesel,Manual,110000.0,
Mahindra Xylo E8 ABS Airbag BSIV,2011.0,,,Diesel,Manual,160000.0,
Tata Indigo GLS,2011.0,,,Petrol,Manual,62000.0,
Tata Indigo GLS,2008.0,,,Petrol,Manual,120000.0,
Nissan Micra Diesel XV,2011.0,,,Diesel,Manual,120000.0,
Nissan Micra Diesel XV,2011.0,,,Diesel,Manual,62601.0,
Nissan Micra Diesel XV,2013.0,,,Diesel,Manual,90000.0,
Nissan Micra Diesel XV,2013.0,,,Diesel,Manual,90000.0,
Hyundai Grand i10 CRDi Asta Option,2015.0,,,Diesel,Manual,50000.0,
Maruti Alto 800 Std Optional,2019.0,,,Petrol,Manual,5000.0,
Hyundai Getz GLS ABS,2005.0,,,Petrol,Manual,22000.0,
Nissan Kicks XL D BSIV,2019.0,,,Diesel,Manual,4000.0,
Maruti Ritz VDI (ABS) BS IV,2013.0,,,Diesel,Manual,40000.0,
Tata Nano Std BSII,2009.0,,,Petrol,Manual,50000.0,
Hyundai Elite i20 Petrol Asta Option,2018.0,,,Petrol,Manual,27000.0,
Toyota Innova 2.5 G4 Diesel 7-seater,2009.0,,,Diesel,Manual,190000.0,
Toyota Innova 2.5 G4 Diesel 7-seater,2008.0,,,Diesel,Manual,140000.0,
Toyota Innova 2.5 G4 Diesel 7-seater,2007.0,,,Diesel,Manual,223000.0,
Maruti Celerio ZXI AT,2017.0,,,Petrol,Automatic,25000.0,
Volvo XC60 D5 Inscription,2014.0,,,Diesel,Automatic,130000.0,
Maruti Wagon R AMT VXI Option,2018.0,,,Petrol,Automatic,15000.0,
Ambassador Classic 2000 Dsz,2002.0,,,Diesel,Manual,120000.0,
Maruti Ciaz Sigma BSIV,2018.0,,,Petrol,Manual,20000.0,
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013.0,,,Petrol,Manual,53000.0,
Fiat Linea 1.3 Emotion,2010.0,,,Diesel,Manual,65000.0,
Fiat Linea 1.3 Emotion,2014.0,,,Diesel,Manual,131365.0,
Ford Figo 1.2P Titanium Plus MT,2012.0,,,Petrol,Manual,42000.0,
Hyundai Grand i10 1.2 Kappa Era,2015.0,,,Petrol,Manual,29000.0,
Volkswagen Vento 1.0 TSI Highline Plus,2011.0,,,Petrol,Manual,53000.0,
Ford Classic 1.6 Duratec LXI,2011.0,,,Petrol,Manual,20000.0,
Hyundai Verna 1.6 CRDi SX,2016.0,,,Diesel,Manual,73000.0,
Hyundai Verna 1.6 CRDi SX,2016.0,,,Diesel,Manual,60000.0,
Hyundai Verna 1.6 CRDi SX,2015.0,,,Diesel,Manual,80000.0,
Maruti Ertiga ZXI AT Petrol,2019.0,,,Petrol,Automatic,11000.0,
BMW 5 Series 525d Sedan,2009.0,,,Diesel,Automatic,45000.0,
Honda City i DTEC E,2014.0,,,Diesel,Manual,60000.0,
Hyundai Creta 1.6 Gamma SX Plus,2015.0,,,Petrol,Manual,50000.0,
Hyundai Elite i20 Diesel Asta Option,2018.0,,,Diesel,Manual,42000.0,
Hyundai Elite i20 Diesel Asta Option,2019.0,,,Diesel,Manual,40000.0,
Maruti S-Cross Alpha DDiS 200 SH,2017.0,,,Diesel,Manual,30000.0,
Maruti S-Cross Alpha DDiS 200 SH,2016.0,,,Diesel,Manual,22000.0,
Maruti S-Cross Alpha DDiS 200 SH,2018.0,,,Diesel,Manual,30000.0,
Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010.0,,,Diesel,Manual,80000.0,
Volkswagen Vento 1.5 TDI Comfortline AT,2014.0,,,Diesel,Automatic,70000.0,
Hyundai Elite i20 Sportz Plus CVT BSIV,2019.0,,,Petrol,Automatic,8000.0,
Volkswagen Vento IPL II Diesel Trendline,2011.0,,,Diesel,Manual,110000.0,
Maruti Swift VXi BSIV,2008.0,,,Petrol,Manual,100000.0,
Maruti Swift VXi BSIV,2017.0,,,Petrol,Manual,39000.0,
Skoda Fabia 1.2 TDI Active,2011.0,,,Diesel,Manual,60000.0,
Toyota Corolla Altis G,2011.0,,,Petrol,Manual,40000.0,
Ford Fiesta 1.6 Duratec S,2010.0,,,Petrol,Manual,70000.0,
Maruti Wagon R VXI Plus Optional,2017.0,,,Petrol,Manual,19000.0,
Maruti Wagon R VXI Plus Optional,2017.0,,,Petrol,Manual,19000.0,
Maruti Zen Estilo LXI Green (CNG),2010.0,,,CNG,Manual,68000.0,
Maruti Zen Estilo LXI Green (CNG),2010.0,,,CNG,Manual,80000.0,
Tata Bolt Revotron XE,2016.0,,,Petrol,Manual,90000.0,
Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,2017.0,,,Petrol,Automatic,44500.0,
Tata New Safari 4X2,2007.0,,,Petrol,Manual,80000.0,
Tata New Safari 4X2,2007.0,,,Petrol,Manual,80000.0,
Renault Duster Petrol RxL,2013.0,,,Petrol,Manual,100000.0,
Maruti Omni CNG,2007.0,,,CNG,Manual,100000.0,
Tata Indica Vista Terra TDI BSIII,2009.0,,,Diesel,Manual,89255.0,
Honda Mobilio S i VTEC,2015.0,,,Petrol,Manual,23000.0,
Renault KWID RXE,2018.0,,,Petrol,Manual,5550.0,
Renault KWID RXE,2016.0,,,Petrol,Manual,20000.0,
Kia Seltos HTK Plus AT D,2019.0,,,Diesel,Automatic,10000.0,
Maruti Eeco CNG 5 Seater AC BSIV,2019.0,,,CNG,Manual,10000.0,
Maruti Eeco CNG 5 Seater AC BSIV,2019.0,,,CNG,Manual,4000.0,
Maruti Eeco CNG 5 Seater AC BSIV,2020.0,,,CNG,Manual,7000.0,
Maruti Ciaz ZDi Plus SHVS,2017.0,,,Diesel,Manual,50000.0,
Maruti Ciaz ZDi Plus SHVS,2017.0,,,Diesel,Manual,51500.0,
Maruti Ciaz ZDi Plus SHVS,2016.0,,,Diesel,Manual,50000.0,
Mahindra Renault Logan 1.5 DLE Diesel,2007.0,,,Diesel,Manual,110000.0,
Ford Ikon 1.4 TDCi DuraTorq,2009.0,,,Diesel,Manual,100000.0,
Tata Tiago XT,2016.0,,,Petrol,Manual,41000.0,
Ford Endeavour Titanium Plus 4X4,2017.0,,,Diesel,Automatic,60000.0,
Ford Endeavour Titanium Plus 4X4,2017.0,,,Diesel,Automatic,60000.0,
Honda City V AT,2011.0,,,Petrol,Automatic,97000.0,
Honda City i VTEC S,2014.0,,,Petrol,Manual,60000.0,
Ford Ecosport 1.5 Ti VCT AT Titanium,2014.0,,,Petrol,Automatic,48000.0,
Volkswagen Jetta 2.0L TDI Comfortline,2012.0,,,Diesel,Manual,80000.0,
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,,,Diesel,Manual,52000.0,
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,,,Diesel,Manual,52000.0,
Ford Fiesta 1.4 ZXi Leather,2007.0,,,Petrol,Manual,170000.0,
Audi A6 2.7 TDI,2010.0,,,Diesel,Automatic,46000.0,
Maruti Wagon R VXI BSII,2006.0,,,Petrol,Manual,80000.0,
Maruti Wagon R CNG LXI,2013.0,,,CNG,Manual,59100.0,
Honda Jazz 1.2 V i VTEC,2016.0,,,Petrol,Manual,31200.0,
Maruti Ciaz VDi Plus SHVS,2016.0,,,Diesel,Manual,51000.0,
Maruti Ciaz VDi Plus SHVS,2016.0,,,Diesel,Manual,79991.0,
Audi A4 2.0 TDI,2011.0,,,Diesel,Automatic,58000.0,
Maruti Vitara Brezza ZDi Plus Dual Tone,2018.0,,,Diesel,Manual,10000.0,
Maruti Ritz VXI,2011.0,,,Petrol,Manual,80000.0,
Maruti Ritz VXI,2009.0,,,Petrol,Manual,80000.0,
Hyundai Accent GLS 1.6 ABS,2006.0,,,Petrol,Manual,75000.0,
Mahindra Scorpio BSIV,2018.0,,,Diesel,Manual,60000.0,
Mahindra Scorpio BSIV,2019.0,,,Diesel,Manual,10000.0,
Chevrolet Aveo 1.4,2007.0,,,Petrol,Manual,70000.0,
Volkswagen Polo 1.2 MPI Highline,2014.0,,,Petrol,Manual,40000.0,
BMW 5 Series 530i,2006.0,,,Petrol,Automatic,110000.0,
Maruti S-Cross Delta DDiS 200 SH,2019.0,,,Diesel,Manual,10000.0,
Volkswagen Vento Diesel Trendline,2011.0,,,Diesel,Manual,70000.0,
Volkswagen Vento Diesel Trendline,2011.0,,,Diesel,Manual,100000.0,
Maruti Swift Dzire LDi,2012.0,,,Diesel,Manual,120000.0,
Maruti Swift Dzire LDi,2010.0,,,Diesel,Manual,110000.0,
Skoda Laura Ambiente,2008.0,,,Diesel,Manual,120000.0,
Maruti Celerio ZDi,2015.0,,,Diesel,Manual,120000.0,
Ford Fiesta 1.6 Duratec EXI Ltd,2008.0,,,Petrol,Manual,80000.0,
Hyundai Santro Xing XK,2007.0,,,Petrol,Manual,55000.0,
Datsun GO Plus Remix Limited Edition,2016.0,,,Petrol,Manual,35000.0,
Toyota Innova 2.5 G3,2010.0,,,Diesel,Manual,120000.0,
Hyundai Xcent 1.2 VTVT S AT,2015.0,,,Petrol,Automatic,41025.0,
Hyundai EON Magna,2012.0,,,Petrol,Manual,53122.0,
Hyundai EON Magna,2012.0,,,Petrol,Manual,44588.0,
Maruti Alto 800 LXI CNG,2013.0,,,CNG,Manual,64111.0,
Volkswagen Vento 1.6 Highline,2012.0,,,Petrol,Manual,84775.0,
Volkswagen Vento 1.6 Highline,2015.0,,,Petrol,Manual,43000.0,
Tata Nano Twist XE,2014.0,,,Petrol,Manual,44416.0,
Tata Nano Twist XE,2015.0,,,Petrol,Manual,23800.0,
Ford Figo Aspire 1.5 TDCi Ambiente ABS,2017.0,,,Diesel,Manual,100000.0,
OpelCorsa 1.4 GL,2002.0,,,Petrol,Manual,100000.0,
Mahindra XUV500 W7 BSIV,2018.0,,,Diesel,Manual,20000.0,
Mahindra XUV500 W7 BSIV,2019.0,,,Diesel,Manual,10000.0,
Maruti Ciaz 1.4 Zeta,2017.0,,,Petrol,Manual,46000.0,
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2008.0,,,Diesel,Manual,89600.0,
Tata Nano CX,2014.0,,,Petrol,Manual,40000.0,
Tata Tiago 1.05 Revotorq XM,2017.0,,,Diesel,Manual,50000.0,
Tata Tiago 1.05 Revotorq XM,2017.0,,,Diesel,Manual,50000.0,
Tata Zest Quadrajet 1.3,2016.0,,,Diesel,Manual,70000.0,
Ford Figo Petrol EXI,2014.0,,,Petrol,Manual,90000.0,
Honda Amaze S i-DTEC,2016.0,,,Diesel,Manual,90000.0,
Chevrolet Sail Hatchback 1.3 TCDi,2015.0,,,Diesel,Manual,40000.0,
Hyundai Elite i20 Petrol Magna Exective,2018.0,,,Petrol,Manual,11000.0,
Chevrolet Enjoy TCDi LT 8 Seater,2014.0,,,Diesel,Manual,110000.0,
Chevrolet Enjoy TCDi LT 8 Seater,2015.0,,,Diesel,Manual,50000.0,
Maruti Wagon R VXI AMT,2017.0,,,Petrol,Automatic,19890.0,
Ford Figo Trend,2016.0,,,Petrol,Manual,34982.0,
Ford Figo Trend,2016.0,,,Petrol,Manual,60826.0,
Hyundai Tucson 2.0 e-VGT 2WD AT GL,2018.0,,,Diesel,Automatic,40000.0,
Hyundai i20 1.2 Asta Dual Tone,2018.0,,,Petrol,Manual,25000.0,
Datsun RediGO SV 1.0,2019.0,,,Petrol,Manual,1300.0,
Datsun GO T BSIV,2014.0,,,Petrol,Manual,40000.0,
Datsun GO T BSIV,2014.0,,,Petrol,Manual,58000.0,
Chevrolet Captiva 2.0L VCDi,2011.0,,,Diesel,Manual,76000.0,
Tata New Safari 3L Dicor LX 4x2,2008.0,,,Diesel,Manual,120000.0,
Hyundai Grand i10 CRDi Asta,2015.0,,,Diesel,Manual,70000.0,
Honda BRV i-DTEC V MT,2017.0,,,Diesel,Manual,30000.0,
Toyota Fortuner 3.0 Diesel,2010.0,,,Diesel,Manual,180000.0,
Toyota Fortuner 3.0 Diesel,2010.0,,,Diesel,Manual,205000.0,
Toyota Fortuner 3.0 Diesel,2012.0,,,Diesel,Manual,129627.0,
Toyota Fortuner 3.0 Diesel,2009.0,,,Diesel,Manual,110000.0,
Mahindra Verito 1.5 D2 BSIII,2014.0,,,Diesel,Manual,30000.0,
Mahindra Verito 1.5 D2 BSIII,2011.0,,,Diesel,Manual,175000.0,
Mahindra Verito 1.5 D2 BSIII,2011.0,,,Diesel,Manual,280000.0,
Hyundai Verna 1.6 i ABS,2009.0,,,Petrol,Manual,60000.0,
Volvo XC60 D3 Kinetic,2012.0,,,Diesel,Automatic,115992.0,
Hyundai i20 Asta Option 1.2,2016.0,,,Petrol,Manual,25000.0,
Tata Xenon XT EX 4X4,2010.0,,,Diesel,Manual,70000.0,
Volkswagen Vento Petrol Highline,2011.0,,,Petrol,Manual,60000.0,
Volkswagen Vento Petrol Highline,2011.0,,,Petrol,Manual,90000.0,
Chevrolet Beat LT LPG,2011.0,,,LPG,Manual,110000.0,
Maruti Ciaz VDi,2015.0,,,Diesel,Manual,90658.0,
Datsun GO T Option BSIV,2015.0,,,Petrol,Manual,25000.0,
Mercedes-Benz E-Class E250 Edition E,2013.0,,,Diesel,Automatic,81000.0,
Hyundai Verna SX AT Diesel,2009.0,,,Diesel,Automatic,75000.0,
Hyundai Verna SX AT Diesel,2009.0,,,Diesel,Automatic,75000.0,
Mahindra XUV500 AT W10 1.99 mHawk,2017.0,,,Diesel,Automatic,65500.0,
Tata Indigo GLE BSIII,2008.0,,,Petrol,Manual,42000.0,
Maruti Swift 1.3 LXI,2007.0,,,Petrol,Manual,80000.0,
Maruti Swift 1.3 LXI,2007.0,,,Petrol,Manual,80000.0,
Hyundai Elantra 2.0 SX AT,2018.0,,,Petrol,Automatic,10000.0,
Maruti S-Cross Sigma DDiS 200 SH,2017.0,,,Diesel,Manual,41000.0,
Chevrolet Sail LS ABS,2014.0,,,Diesel,Manual,40000.0,
Honda City 1.5 V Elegance,2012.0,,,Petrol,Manual,63000.0,
Maruti Grand Vitara MT,2007.0,,,Petrol,Manual,145000.0,
Tata Manza Club Class Quadrajet90 EX,2012.0,,,Diesel,Manual,60000.0,
Tata Tiago 1.05 Revotorq XZ Plus,2018.0,,,Diesel,Manual,35000.0,
Fiat Linea T Jet Plus,2011.0,,,Petrol,Manual,20000.0,
Honda Civic 1.8 V MT,2008.0,,,Petrol,Manual,90000.0,
Honda Civic 1.8 V MT,2008.0,,,Petrol,Manual,75000.0,
Hyundai Grand i10 1.2 Kappa Sportz AT,2019.0,,,Petrol,Automatic,1100.0,
Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,,,Petrol,Automatic,35000.0,
Hyundai Venue SX Opt Turbo BSIV,2020.0,,,Petrol,Manual,1100.0,
Ford Figo 1.5D Ambiente ABS MT,2016.0,,,Diesel,Manual,60000.0,
Renault Duster 110PS Diesel RxZ Plus,2012.0,,,Diesel,Manual,70000.0,
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017.0,,,Petrol,Automatic,44077.0,
Maruti Ciaz S 1.3,2018.0,,,Diesel,Manual,30000.0,
Mahindra Ingenio CRDe,2015.0,,,Diesel,Manual,210000.0,
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017.0,,,Diesel,Automatic,110000.0,
Toyota Corolla Altis 1.8 GL,2019.0,,,Petrol,Manual,20000.0,
Audi A4 1.8 TFSI,2012.0,,,Petrol,Automatic,60000.0,
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012.0,,,Diesel,Manual,250000.0,
Ambassador Grand 1800 ISZ MPFI PW CL,2012.0,,,Petrol,Manual,50000.0,
Skoda Laura Ambiente 2.0 TDI CR AT,2012.0,,,Diesel,Automatic,48500.0,
Mahindra Xylo Celebration Edition BSIV,2010.0,,,Diesel,Manual,240000.0,
Volkswagen CrossPolo 1.2 MPI,2016.0,,,Petrol,Manual,110000.0,
Maruti Ertiga VXI Petrol,2018.0,,,Petrol,Manual,50000.0,
Hyundai Xcent 1.1 CRDi S,2016.0,,,Diesel,Manual,175000.0,
Hyundai i20 1.2 Magna Executive,2017.0,,,Petrol,Manual,60000.0,
Hyundai i20 1.2 Magna Executive,2016.0,,,Petrol,Manual,38365.0,
